crop,harvest_area_km2,upper_bound_mt,lower_bound_mt,envelope_width_mt
pmil,34747.718421546546,3449971.7533679674,332263.6482316407,3117708.1051363265
pmil,34794.04871277527,3450074.698920655,334028.1652459559,3116046.5336746993
pmil,34840.379004004004,3450177.194309264,335805.72819090396,3114371.46611836
pmil,34886.70929523273,3450276.701800617,337595.19262032653,3112681.5091802906
pmil,34933.03958646146,3450376.6326127383,339394.8041886889,3110981.8284240495
pmil,34979.36987769019,3450474.6402771003,341201.86735908454,3109272.7729180157
pmil,35025.70016891892,3450571.7026769724,343016.89130652935,3107554.811370443
pmil,35072.030460147645,3450667.491183909,344841.9116127616,3105825.5795711474
pmil,35118.36075137637,3450762.655580939,346678.00948569353,3104084.646095245
pmil,35164.6910426051,3450857.9662505505,348525.8673233028,3102332.098927248
pmil,35211.02133383383,3450951.323208272,350385.2533855519,3100566.0698227203
pmil,35257.35162506256,3451043.8257879564,352253.73432276445,3098790.091465192
pmil,35303.68191629129,3451135.576794064,354129.80506168224,3097005.771732382
pmil,35350.01220752002,3451226.043412638,356023.14129742316,3095202.9021152146
pmil,35396.342498748745,3451315.427680199,357932.8439612161,3093382.583718983
pmil,35442.67278997748,3451402.3417032706,359856.82559315546,3091545.516110115
pmil,35489.0030812062,3451488.109114862,361786.69518102234,3089701.4139338396
pmil,35535.333372434936,3451573.7334132576,363720.5608024214,3087853.172610836
pmil,35581.66366366366,3451658.518231502,365663.4326042583,3085995.0856272434
pmil,35627.99395489239,3451741.642880428,367617.72713620105,3084123.915744227
pmil,35674.32424612112,3451821.9678943884,369594.2400296633,3082227.727864725
pmil,35720.654537349845,3451901.030558296,371582.7161676761,3080318.3143906198
pmil,35766.98482857858,3451980.067318776,373575.90747392405,3078404.159844852
pmil,35813.3151198073,3452057.9820928522,375574.9701789881,3076483.011913864
pmil,35859.645411036036,3452134.750829407,377590.6737049549,3074544.077124452
pmil,35905.97570226476,3452211.625061642,379628.39458641765,3072583.230475224
pmil,35952.30599349349,3452288.208994423,381684.2191778441,3070603.989816579
pmil,35998.63628472222,3452363.2929023327,383749.6824023109,3068613.610500022
pmil,36044.96657595095,3452437.176788466,385823.0249767991,3066614.151811667
pmil,36091.29686717968,3452510.5850754264,387909.06680985604,3064601.5182655705
pmil,36137.6271584084,3452583.3745220676,390013.2006939979,3062570.1738280696
pmil,36183.957449637135,3452655.480403432,392125.7627804481,3060529.717622984
pmil,36230.28774086586,3452726.327850456,394246.57588069275,3058479.751969763
pmil,36276.61803209459,3452796.7765878076,396375.3827692423,3056421.393818565
pmil,36322.94832332332,3452866.2392112664,398511.2169394832,3054355.022271783
pmil,36369.27861455205,3452934.906099428,400662.3239971246,3052272.5821023034
pmil,36415.60890578078,3453002.748147453,402835.28234735865,3050167.4658000944
pmil,36461.93919700951,3453070.378097048,405025.3084976477,3048045.0695994003
pmil,36508.269488238235,3453136.178170395,407220.25737327634,3045915.920797119
pmil,36554.59977946697,3453199.303221948,409432.02911348315,3043767.274108465
pmil,36600.93007069569,3453261.6402467424,411657.71912638604,3041603.9211203563
pmil,36647.260361924426,3453323.1727104234,413891.64810961974,3039431.524600804
pmil,36693.59065315315,3453384.21509773,416140.1663852103,3037244.04871252
pmil,36739.920944381876,3453444.209611468,418404.5622162231,3035039.647395245
pmil,36786.25123561061,3453503.6080372217,420690.91371251846,3032812.6943247034
pmil,36832.581526839334,3453561.847024327,422995.4255344634,3030566.4214898637
pmil,36878.91181806807,3453619.767552688,425328.9601241285,3028290.8074285593
pmil,36925.24210929679,3453677.180096814,427683.4149937117,3025993.765103102
pmil,36971.572400525525,3453734.7989769243,430051.66737583914,3023683.131601085
pmil,37017.90269175425,3453792.1313697314,432437.4960006685,3021354.635369063
pmil,37064.23298298298,3453849.0387792555,434848.28370879765,3019000.7550704577
pmil,37110.56327421171,3453906.0888095037,437264.85526008357,3016641.2335494203
pmil,37156.89356544044,3453962.970834236,439702.84605878475,3014260.1247754516
pmil,37203.22385666917,3454018.3487256523,442159.5119960621,3011858.8367295903
pmil,37249.55414789789,3454073.4583219066,444653.7958678124,3009419.6624540943
pmil,37295.884439126625,3454128.379716867,447159.9688209459,3006968.4108959213
pmil,37342.21473035535,3454181.653524533,449673.6872544813,3004507.9662700514
pmil,37388.54502158408,3454234.817151927,452211.02973597153,3002023.787415955
pmil,37434.87531281281,3454287.0235945606,454769.53516830533,2999517.488426255
pmil,37481.20560404154,3454339.0200297036,457340.8607669828,2996998.159262721
pmil,37527.535895270266,3454390.858127975,459926.3104387165,2994464.5476892586
pmil,37573.866186499,3454441.1514926837,462525.38692026545,2991915.7645724183
pmil,37620.196477727724,3454490.9028382474,465132.0054499357,2989358.8973883116
pmil,37666.52676895646,3454540.382233161,467758.3779914932,2986782.0042416677
pmil,37712.85706018518,3454589.136580589,470407.2061075497,2984181.9304730394
pmil,37759.18735141391,3454637.8809916475,473089.32267122105,2981548.5583204264
pmil,37805.51764264264,3454685.8341070404,475789.5567326119,2978896.2773744287
pmil,37851.847933871366,3454733.800445247,478512.1062766558,2976221.694168591
pmil,37898.1782251001,3454781.693002755,481251.18918234436,2973530.5038204105
pmil,37944.508516328824,3454829.6571369297,483999.4246455785,2970830.232491351
pmil,37990.83880755756,3454877.47689217,486779.3629702337,2968098.113921936
pmil,38037.16909878628,3454924.968084328,489587.49740640837,2965337.4706779197
pmil,38083.499390015015,3454972.6148834685,492414.86212412163,2962557.7527593467
pmil,38129.82968124374,3455019.7771118577,495255.14148978033,2959764.635622077
pmil,38176.15997247247,3455065.7625093446,498104.3528492464,2956961.409660098
pmil,38222.4902637012,3455110.375355434,500962.56872125866,2954147.8066341756
pmil,38268.82055492993,3455154.4790404537,503836.4073556316,2951318.071684822
pmil,38315.150846158656,3455198.0721278237,506735.6618703427,2948462.410257481
pmil,38361.48113738738,3455241.396636811,509658.5413133348,2945582.8553234763
pmil,38407.811428616114,3455284.34525082,512604.67428615043,2942679.6709646694
pmil,38454.14171984484,3455327.4130414617,515578.39230675064,2939749.020734711
pmil,38500.47201107357,3455369.7880820804,518560.32422872115,2936809.463853359
pmil,38546.8023023023,3455410.5183013827,521547.21206189017,2933863.3062394923
pmil,38593.13259353103,3455450.4230792862,524544.5601518849,2930905.8629274014
pmil,38639.462884759756,3455489.510751028,527569.5040917905,2927920.0066592377
pmil,38685.79317598849,3455527.967528712,530622.3628392859,2924905.6046894263
pmil,38732.123467217214,3455566.055065331,533698.8284597977,2921867.2266055336
pmil,38778.45375844595,3455604.2840309823,536796.5454921123,2918807.73853887
pmil,38824.78404967467,3455641.6074740933,539919.961417614,2915721.6460564793
pmil,38871.1143409034,3455678.8357587145,543062.2868182105,2912616.548940504
pmil,38917.44463213213,3455716.1331000812,546228.064961913,2909488.068138168
pmil,38963.774923360856,3455753.201868411,549412.9620694566,2906340.2397989547
pmil,39010.10521458959,3455790.309729559,552627.0678952761,2903163.241834283
pmil,39056.435505818314,3455827.1329175998,555872.3124005699,2899954.8205170296
pmil,39102.76579704705,3455863.5797569253,559151.3701657753,2896712.2095911503
pmil,39149.09608827577,3455898.814723132,562448.8207630705,2893449.9939600616
pmil,39195.426379504504,3455932.7844439433,565779.0880585611,2890153.696385382
pmil,39241.75667073323,3455966.130293615,569158.9519007902,2886807.1783928247
pmil,39288.08696196196,3455998.785254868,572562.3326429108,2883436.4526119577
pmil,39334.41725319069,3456030.4204016034,575991.4756179743,2880038.944783629
pmil,39380.74754441941,3456061.3260378605,579444.1080684902,2876617.21796937
pmil,39427.077835648146,3456091.4006427918,582912.2725070447,2873179.1281357473
pmil,39473.40812687687,3456121.991169236,586391.2823697153,2869730.708799521
pmil,39519.738418105604,3456152.00560448,589888.9336145966,2866263.071989883
pmil,39566.06870933433,3456181.636679146,593412.0894762318,2862769.547202914
pmil,39612.39900056306,3456211.1398086906,596972.2554287045,2859238.884379986
pmil,39658.72929179179,3456240.4722052645,600557.240870909,2855683.2313343557
pmil,39705.05958302052,3456269.6416866137,604177.2654401254,2852092.376246488
pmil,39751.389874249246,3456298.7703729137,607821.5371899465,2848477.233182967
pmil,39797.72016547798,3456327.388615786,611495.6845779262,2844831.70403786
pmil,39844.050456706704,3456355.9885929404,615194.9847548993,2841161.003838041
pmil,39890.38074793544,3456384.32473434,618933.0707386681,2837451.253995672
pmil,39936.71103916416,3456413.152120534,622701.2638200275,2833711.8883005064
pmil,39983.04133039289,3456440.866288838,626505.8421642277,2829935.0241246102
pmil,40029.37162162162,3456467.8460009517,630336.4072083445,2826131.4387926073
pmil,40075.701912850345,3456493.8756791037,634211.7721872209,2822282.103491883
pmil,40122.03220407908,3456519.6665358576,638143.7656273443,2818375.9009085135
pmil,40168.3624953078,3456544.789659913,642107.0780624137,2814437.7115974994
pmil,40214.692786536536,3456569.6402169312,646110.081123787,2810459.5590931443
pmil,40261.02307776526,3456594.2629883606,650146.9790651993,2806447.283923161
pmil,40307.353368993994,3456618.427727238,654220.1894509188,2802398.238276319
pmil,40353.68366022272,3456641.8173092804,658328.2835696947,2798313.5337395854
pmil,40400.01395145145,3456665.5114171547,662460.879366479,2794204.632050676
pmil,40446.34424268018,3456688.573761261,666615.6762747281,2790072.897486533
pmil,40492.6745339089,3456711.366178151,670826.4725920359,2785884.8935861154
pmil,40539.004825137636,3456733.9745541774,675078.8407905896,2781655.133763588
pmil,40585.33511636636,3456756.018039347,679368.8475601274,2777387.17047922
pmil,40631.665407595094,3456777.5,683699.7659517851,2773077.7340482147
pmil,40677.99569882382,3456798.1273179976,688069.0703463112,2768729.0569716864
pmil,40724.32599005255,3456818.359614717,692479.1618730024,2764339.1977417143
pmil,40770.65628128128,3456837.8728319686,696920.124668127,2759917.7481638417
pmil,40816.98657251001,3456856.723983287,701417.277550754,2755439.4464325327
pmil,40863.316863738735,3456875.451356682,705975.5798769062,2750899.8714797758
pmil,40909.64715496747,3456893.7072079633,710576.7814979076,2746316.925710056
pmil,40955.97744619619,3456911.4009042047,715188.5915186326,2741722.809385572
pmil,41002.30773742492,3456926.711815877,719875.2437367918,2737051.468079085
pmil,41048.63802865365,3456942.3588235914,724621.3366801915,2732321.0221434
pmil,41094.96831988238,3456957.9668732057,729396.361790317,2727561.6050828886
pmil,41141.29861111111,3456972.974210153,734208.7345804068,2722764.239629746
pmil,41187.628902339835,3456988.065950257,739068.2731050963,2717919.7928451607
pmil,41233.95919356857,3457003.1415926972,743967.2882194379,2713035.8533732593
pmil,41280.28948479729,3457018.3712175284,748913.5493327173,2708104.821884811
pmil,41326.619776026026,3457033.271085299,753917.8683584345,2703115.4027268644
pmil,41372.95006725475,3457048.030788707,758985.7571082861,2698062.273680421
pmil,41419.280358483484,3457061.909837469,764121.133107384,2692940.776730085
pmil,41465.61064971221,3457076.161436166,769312.7811112391,2687763.380324927
pmil,41511.94094094094,3457090.2031169436,774565.9037867629,2682524.2993301805
pmil,41558.27123216967,3457103.6969248885,779870.3833744456,2677233.313550443
pmil,41604.60152339839,3457116.9139580466,785218.8821959974,2671898.031762049
pmil,41650.931814627125,3457130.2864614613,790593.1111566109,2666537.1753048506
pmil,41697.26210585585,3457142.0869594263,796016.0433558553,2661126.043603571
pmil,41743.59239708458,3457154.681944765,801522.1051676675,2655632.576777098
pmil,41789.92268831331,3457166.6919935453,807093.0869910218,2650073.6050025234
pmil,41836.25297954204,3457178.7540957006,812720.9508643198,2644457.803231381
pmil,41882.58327077077,3457190.8597905766,818414.3242647488,2638776.5355258277
pmil,41928.9135619995,3457202.875516695,824165.478224715,2633037.3972919798
pmil,41975.243853228225,3457214.804651707,829983.6880189008,2627231.116632806
pmil,42021.57414445696,3457226.453235939,835857.8597511637,2621368.593484775
pmil,42067.90443568568,3457238.2182001593,841763.6772601415,2615474.540940018
pmil,42114.23472691441,3457249.977383151,847721.7076809499,2609528.2697022012
pmil,42160.56501814314,3457261.729351133,853801.9978396902,2603459.731511443
pmil,42206.89530937187,3457273.4724744544,859966.5588509936,2597306.9136234606
pmil,42253.2256006006,3457285.204733234,866214.1570512819,2591071.047681952
pmil,42299.555891829325,3457296.8788990206,872547.1495096281,2584749.729389393
pmil,42345.88618305806,3457308.327297447,878961.2195536052,2578347.1077438416
pmil,42392.21647428678,3457319.0048327125,885447.1187643681,2571871.886068344
pmil,42438.546765515515,3457329.4679844417,892015.2548975414,2565314.2130869003
pmil,42484.87705674424,3457339.201933588,898656.3621118906,2558682.839821697
pmil,42531.20734797297,3457348.6869728295,905381.4318693695,2551967.25510346
pmil,42577.5376392017,3457357.6767382915,912216.5170589596,2545141.159679332
pmil,42623.867930430424,3457366.5190335684,919153.373605222,2538213.1454283465
pmil,42670.19822165916,3457374.6429830994,926225.434573462,2531149.208409637
pmil,42716.52851288788,3457383.2337817913,933406.6418013399,2523976.5919804513
pmil,42762.858804116615,3457391.046137178,940690.2505993417,2516700.795537836
pmil,42809.18909534534,3457399.0498649497,948093.0354460292,2509306.0144189205
pmil,42855.51938657407,3457406.6653658766,955565.8377934982,2501840.8275723783
pmil,42901.8496778028,3457413.986374709,963109.5012161507,2494304.485158558
pmil,42948.17996903153,3457420.515489336,970738.7968961608,2486681.7185931755
pmil,42994.51026026026,3457427.461075139,978416.771314303,2479010.6897608363
pmil,43040.84055148899,3457433.8432331285,986206.1831988711,2471227.6600342575
pmil,43087.170842717715,3457440.1478357157,994101.3354686535,2463338.812367062
pmil,43133.50113394644,3457445.9395576622,1002080.8109229099,2455365.1286347522
pmil,43179.83142517517,3457451.7148339753,1010241.3246556431,2447210.390178332
pmil,43226.1617164039,3457457.467499711,1018554.7334777949,2438902.734021916
pmil,43272.49200763263,3457463.171947958,1027011.937584761,2430451.234363197
pmil,43318.822298861356,3457468.4356487812,1035587.1900487649,2421881.2456000163
pmil,43365.15259009009,3457472.75,1044278.0883212304,2413194.6616787696
pmil,43411.482881318814,3457477.320375173,1053045.12823274,2404432.1921424326
pmil,43457.81317254755,3457481.745893115,1061927.1147189203,2395554.6311741946
pmil,43504.14346377627,3457485.7311354284,1070977.1503118698,2386508.5808235584
pmil,43550.473755005005,3457489.4167904756,1080199.4916445776,2377289.925145898
pmil,43596.80404623373,3457493.385557809,1089540.9262330506,2367952.4593247585
pmil,43643.13433746246,3457497.353068755,1099107.8229212903,2358389.530147465
pmil,43689.46462869119,3457501.2244926495,1108877.7014998388,2348623.5229928107
pmil,43735.794919919914,3457504.535455923,1118781.6570804124,2338722.8783755107
pmil,43782.12521114865,3457508.006214855,1128822.3157415425,2328685.6904733125
pmil,43828.45550237737,3457511.585067025,1138981.9931387526,2318529.5919282725
pmil,43874.785793606105,3457514.5995576163,1149315.190768463,2308199.408789153
pmil,43921.11608483483,3457517.583955351,1159804.9982640892,2297712.5856912616
pmil,43967.44637606356,3457520.758478792,1170567.3969124595,2286953.361566332
pmil,44013.77666729229,3457523.7329219617,1181601.8005989725,2275921.932322989
pmil,44060.10695852102,3457526.5,1192830.9541146876,2264695.5458853124
pmil,44106.437249749746,3457529.404617328,1204283.7335112093,2253245.6711061187
pmil,44152.76754097848,3457531.8743405985,1216005.6713486086,2241526.20299199
pmil,44199.097832207204,3457534.5,1227964.1876351906,2229570.312364809
pmil,44245.42812343593,3457536.394065257,1240187.3621746735,2217349.0318905837
pmil,44291.75841466466,3457538.0,1252655.864561433,2204882.135438567
pmil,44338.08870589339,3457540.047989251,1265361.642229458,2192178.405759793
pmil,44384.41899712212,3457541.25,1278284.0615338502,2179257.18846615
pmil,44430.749288350846,3457542.421362406,1291398.7868260634,2166143.6345363427
pmil,44477.07957957958,3457543.5,1304827.2357823818,2152716.264217618
pmil,44523.409870808304,3457544.8921951945,1318530.1307574685,2139014.761437726
pmil,44569.74016203704,3457546.399459943,1332510.9606648295,2125035.438795114
pmil,44616.07045326576,3457547.75,1346792.7821576996,2110754.9678423004
pmil,44662.400744494495,3457548.852809901,1361352.1286021192,2096196.7242077817
pmil,44708.73103572322,3457549.7654037625,1376199.5064257071,2081350.2589780553
pmil,44755.061326951945,3457550.680595322,1391394.7328151518,2066155.9477801702
pmil,44801.39161818068,3457551.112520497,1406990.919004678,2050560.1935158188
pmil,44847.7219094094,3457552.23080775,1422865.1073049319,2034687.1235028182
pmil,44894.052200638136,3457553.0841695284,1439080.6682247412,2018472.4159447872
pmil,44940.38249186686,3457553.5148763186,1455819.0446703618,2001734.4702059568
pmil,44986.712783095594,3457553.75,1472920.2186996595,1984633.5313003405
pmil,45033.04307432432,3457554.3742618356,1490433.3537719946,1967121.020489841
pmil,45079.37336555305,3457555.0,1508561.106798122,1948993.893201878
pmil,45125.70365678178,3457555.5326021328,1527218.8303451284,1930336.7022570043
pmil,45172.03394801051,3457556.2240492087,1546220.495457958,1911335.7285912507
pmil,45218.364239239236,3457556.531742642,1565726.4618625636,1891830.0698800785
pmil,45264.69453046797,3457557.0876158723,1585957.4305705556,1871599.6570453166
pmil,45311.024821696694,3457557.25,1606827.8784179303,1850729.3715820697
pmil,45357.35511292542,3457557.2944412814,1628408.6572642664,1829148.637177015
pmil,45403.68540415415,3457557.7044769195,1650982.1349082598,1806575.5695686596
pmil,45450.01569538288,3457558.0,1674498.8807061606,1783059.1192938394
pmil,45496.34598661161,3457558.2414752003,1699195.7961759346,1758362.4452992657
pmil,45542.676277840335,3457558.25,1725059.867572884,1732498.382427116
pmil,45589.00656906907,3457558.319824156,1752484.7773152892,1705073.5425088666
pmil,45635.33686029779,3457558.5,1781510.2961839014,1676048.2038160986
pmil,45681.667151526526,3457558.5897799786,1812445.69346787,1645112.8963121087
pmil,45727.99744275525,3457558.7488112813,1844959.2579869,1612599.4908243814
pmil,45774.327733983984,3457558.8343657167,1879416.182298853,1578142.6520668636
pmil,45820.65802521271,3457559.0291518085,1916942.162396019,1540616.8667557894
pmil,45866.988316441435,3457559.2188721127,1957078.484183041,1500480.7346890718
pmil,45913.31860767017,3457559.4082481577,2001089.044935352,1456470.3633128058
pmil,45959.64889889889,3457559.5,2048889.1129662206,1408670.3870337794
pmil,46005.979190127626,3457559.5011334084,2103034.492555934,1354525.0085774744
pmil,46052.30948135635,3457559.6493903403,2167193.829685013,1290365.8197053275
pmil,46098.639772585084,3457559.7973137107,2242593.594480184,1214966.2028335268
pmil,46144.97006381381,3457559.9445327483,2332718.4420983386,1124841.5024344097
pmil,46191.30035504254,3457560.0,2448934.3763571247,1008625.6236428753
pmil,46237.63064627127,3457560.0,2629501.276081617,828058.723918383
pmil,46283.9609375,3457560.0,3184404.5,273155.5
pota,0.0,686.9000244140625,0.10000000149011612,686.8000244125724
pota,384.0035347847848,782570.4435321261,0.44912694430102473,782569.9944051818
pota,768.0070695695696,930317.1968723149,0.8982539774886331,930316.2986183374
pota,1152.0106043543544,1026292.9574444579,1.3473810258375944,1026291.6100634321
pota,1536.0141391391392,1095637.3693478357,1.7965080741865558,1095635.5728397614
pota,1920.017673923924,1151748.370608834,2.245634710506839,1151746.1249741237
pota,2304.021208708709,1198850.9597876763,2.6947612234547647,1198848.265026453
pota,2688.0247434934936,1240452.826345985,3.1438877364026903,1240449.6824582487
pota,3072.0282782782783,1277220.6971938233,3.5930142493506154,1277217.104179574
pota,3456.031813063063,1310087.5579429185,4.042140862774023,1310083.5158020558
pota,3840.035347847848,1340199.8020466065,4.491267513665045,1340195.3107790928
pota,4224.0388826326325,1368123.2284624395,4.940394026612971,1368118.2880684128
pota,4608.042417417418,1393873.5282683594,5.3895205395608965,1393868.1387478197
pota,4992.045952202202,1417775.5916537975,5.869892501071012,1417769.7217612965
pota,5376.049486986987,1440533.0184084948,6.3799731919351155,1440526.6384353028
pota,5760.0530217717715,1461894.7938728863,6.909417160565415,1461887.8844557258
pota,6144.056556556557,1482243.5444061947,7.4974453057447015,1482236.046960889
pota,6528.060091341342,1501623.859427519,8.162494517848566,1501615.696933001
pota,6912.063626126126,1519999.4672588592,8.885483992598958,1519990.5817748667
pota,7296.067160910911,1537458.7255196318,9.663137560326252,1537449.0623820715
pota,7680.070695695696,1554194.8689453977,10.481704815883388,1554184.3872405817
pota,8064.074230480481,1570333.8876585711,11.363806820530108,1570322.5238517507
pota,8448.077765265265,1585809.0468654502,12.262060988603231,1585796.7848044615
pota,8832.08130005005,1600609.5877534994,13.16031401449908,1600596.427439485
pota,9216.084834834835,1615005.5385363572,14.063851695656282,1614991.4746846615
pota,9600.08836961962,1628792.7809176052,15.041124073615483,1628777.7397935316
pota,9984.091904404404,1642156.3838235012,16.101991393808923,1642140.2818321073
pota,10368.09543918919,1655155.7551507505,17.288142217995272,1655138.4670085325
pota,10752.098973973974,1667872.1666830522,18.557152305240436,1667853.609530747
pota,11136.102508758759,1680315.2447240073,19.900888923386848,1680295.343835084
pota,11520.106043543543,1692409.3726755292,21.248266320626477,1692388.1244092085
pota,11904.109578328329,1704124.5477426553,22.602134612090346,1704101.945608043
pota,12288.113113113113,1715516.425633072,24.027280894064624,1715492.3983521778
pota,12672.116647897898,1726635.7469657648,25.577558787237958,1726610.1694069775
pota,13056.120182682684,1737433.8626766845,27.235337782028576,1737406.6273389026
pota,13440.123717467468,1747972.7560968257,28.984786017415928,1747943.7713108084
pota,13824.127252252252,1758292.6416680983,30.78113783427644,1758261.860530264
pota,14208.130787037036,1768403.933875691,32.57764568666707,1768371.3562300042
pota,14592.134321821823,1778315.3447289949,34.37416030487535,1778280.97056869
pota,14976.137856606607,1787987.8613158613,36.170674923083624,1787951.6906409382
pota,15360.141391391391,1797468.9522655092,37.96934517153674,1797430.9829203377
pota,15744.144926176177,1806733.2596396466,39.84919042002056,1806693.4104492266
pota,16128.148460960962,1815756.3243993346,41.84359196965567,1815714.480807365
pota,16512.151995745746,1824489.791671222,43.976269980666245,1824445.8154012414
pota,16896.15553053053,1833035.747097369,46.21528804835705,1832989.5318093207
pota,17280.159065315314,1841400.393251684,48.46092275470082,1841351.9323289294
pota,17664.1626001001,1849607.61164423,50.70655746104458,1849556.905086769
pota,18048.166134884887,1857628.123410139,53.01746729121349,1857575.1059428477
pota,18432.16966966967,1865462.462953338,55.451670843323235,1865407.0112824945
pota,18816.173204454455,1873104.9606673522,57.98244031962389,1873046.9782270326
pota,19200.17673923924,1880574.6567880032,60.651826147908295,1880514.0049618552
pota,19584.180274024024,1887878.908226525,63.346580942387554,1887815.5616455826
pota,19968.183808808808,1895051.8467475527,66.0622452746516,1894985.784502278
pota,20352.187343593592,1902127.2921206246,68.85478961236451,1902058.4373310122
pota,20736.19087837838,1909053.3192749636,71.76624299783762,1908981.5530319656
pota,21120.194413163164,1915850.5838643988,74.8401680321639,1915775.7436963667
pota,21504.19794794795,1922544.3773660476,77.98404291477867,1922466.3933231328
pota,21888.201482732733,1929131.1682149402,81.17413457337175,1929049.9940803668
pota,22272.205017517517,1935615.0030631365,84.51190486375526,1935530.4911582728
pota,22656.2085523023,1941977.6311623962,88.05139280362177,1941889.5797695925
pota,23040.212087087086,1948240.6708432226,91.64442204003832,1948149.0264211826
pota,23424.215621871874,1954416.5429597634,95.27415835111111,1954321.2688014123
pota,23808.219156656658,1960520.2301431424,98.96779153160475,1960421.2623516107
pota,24192.222691441442,1966490.7729009497,102.83992115942294,1966387.9329797903
pota,24576.226226226227,1972376.4663762194,106.82112692550628,1972269.645249294
pota,24960.22976101101,1978153.5360279868,110.90358599397175,1978042.6324419929
pota,25344.233295795795,1983835.57497858,115.14460125952532,1983720.4303773204
pota,25728.23683058058,1989445.2926051402,119.56997541085028,1989325.7226297294
pota,26112.240365365367,1994961.354175978,124.06124482353785,1994837.2929311546
pota,26496.24390015015,2000395.7857429222,128.56911269367802,2000267.2166302286
pota,26880.247434934936,2005737.7417227288,133.2038857241104,2005604.5378370048
pota,27264.25096971972,2010983.1339022513,137.94579599093237,2010845.1881062603
pota,27648.254504504504,2016153.9198640417,142.8106228537105,2016011.109241188
pota,28032.25803928929,2021245.4754054693,147.764785141911,2021097.7106203274
pota,28416.261574074073,2026241.7823454984,152.88576907724055,2026088.896576421
pota,28800.26510885886,2031189.321705626,158.22262964731962,2031031.0990759789
pota,29184.268643643645,2036091.5139784645,163.61213923627815,2035927.9018392283
pota,29568.27217842843,2040929.9462837763,169.00164882523666,2040760.9446349512
pota,29952.275713213214,2045694.577747317,174.39599612914515,2045520.181751188
pota,30336.279247997998,2050370.7848860056,179.93605089554967,2050190.84883511
pota,30720.282782782782,2054975.839051717,185.61441952930207,2054790.2246321877
pota,31104.286317567567,2059516.2864514147,191.43327268685363,2059324.853178728
pota,31488.289852352355,2064007.308469135,197.27193662961398,2063810.0365325054
pota,31872.29338713714,2068439.9522602826,203.1106005723743,2068236.8416597103
pota,32256.296921921923,2072819.8335132482,208.994378604357,2072610.8391346438
pota,32640.300456706707,2077135.53837042,215.05008353739717,2076920.4882868826
pota,33024.30399149149,2081399.7808962248,221.25995809696485,2081178.5209381278
pota,33408.30752627628,2085600.002487548,227.54760499947062,2085372.4548825484
pota,33792.31106106106,2089756.93883692,233.83535476470007,2089523.1034821554
pota,34176.31459584585,2093867.6732352749,240.21070349310557,2093627.4625317818
pota,34560.31813063063,2097906.782359036,246.7357994808619,2097660.0465595555
pota,34944.32166541542,2101882.5691537126,253.43378211966123,2101629.135371593
pota,35328.3252002002,2105798.022424748,260.17070149748156,2105537.8517232505
pota,35712.328734984985,2109678.213172341,266.9076056165129,2109411.305566725
pota,36096.33226976977,2113530.3403961565,273.7713128444286,2113256.569083312
pota,36480.335804554554,2117324.407642017,280.87017185285026,2117043.5374701642
pota,36864.33933933934,2121057.6563765663,288.0527183743094,2120769.603658192
pota,37248.34287412412,2124736.7937502237,295.24364960617504,2124441.5501006176
pota,37632.34640890891,2128375.04663706,302.53651496745067,2128072.5101220924
pota,38016.34994369369,2131966.9971179673,309.9514177239484,2131657.045700243
pota,38400.35347847848,2135507.9559266847,317.57697110045484,2135190.378955584
pota,38784.35701326327,2139012.9331696895,325.2600373087841,2138687.673132381
pota,39168.36054804805,2142473.558888606,333.0872964605285,2142140.471592145
pota,39552.364082832835,2145889.259651757,340.9901194055003,2145548.2695323513
pota,39936.367617617616,2149272.334727645,348.98150988197506,2148923.353217763
pota,40320.371152402404,2152630.8238460473,357.0533988205531,2152273.7704472267
pota,40704.374687187184,2155940.0017441385,365.18933509583843,2155574.812409043
pota,41088.37822197197,2159218.3075853363,373.5076248643291,2158844.799960472
pota,41472.38175675676,2162469.7341403905,382.0084782110227,2162087.7256621793
pota,41856.38529154154,2165703.9203503663,390.5418626825959,2165313.378487684
pota,42240.38882632633,2168907.7247080593,399.1223645127601,2168508.6023435467
pota,42624.39236111111,2172067.5774330418,407.87376184573117,2171659.703671196
pota,43008.3958958959,2175177.4958745297,416.85268288182795,2174760.6431916477
pota,43392.39943068068,2178260.301108403,425.8352217072029,2177834.465886696
pota,43776.402965465466,2181296.288748426,434.9313380639881,2180861.357410362
pota,44160.406500250254,2184303.048727385,444.35100772846585,2183858.6977196564
pota,44544.410035035035,2187287.562728233,453.7827009076426,2186833.7800273257
pota,44928.41356981982,2190243.725099767,463.33673000298654,2189780.388369764
pota,45312.4171046046,2193184.1099312482,473.04099290187736,2192711.0689383466
pota,45696.42063938939,2196103.1839828347,482.9107475570165,2195620.2732352777
pota,46080.42417417417,2198993.3392930515,492.7915950899951,2198500.5476979613
pota,46464.42770895896,2201856.9275743784,502.7844602937763,2201354.143114085
pota,46848.43124374375,2204692.3384682653,512.9670110370507,2204179.371457228
pota,47232.43477852853,2207493.99108089,523.2840598741564,2206970.7070210157
pota,47616.438313313316,2210260.8681136766,533.6139246982717,2209727.254188978
pota,48000.4418480981,2213004.033360315,543.9765366993332,2212460.056823616
pota,48384.445382882885,2215726.48889375,554.5975250054138,2215171.891368745
pota,48768.448917667665,2218424.1228924235,565.3569674217914,2217858.765925002
pota,49152.45245245245,2221097.780820325,576.1361236623737,2220521.6446966627
